,SV_Clock_Bias,SV_Clock_Drift,SV_Clock_Drift_Rate,IODE,Crs,Del_n,M0,Cuc,e,Cus,sqrt_A,Toe,Cic,OMEGA,Cis,i0,Crc,omega,OMEGA_dot,I_dot,Codes,GPS_week,L2_P_Data_flag,SV_accuracy,SV_health,Tgd,IODC,T_Tx,Fit_Interval,Epoch_Time_of_Clock
38550,0.0002699629,-9.77704317748e-12,0,36.6196178933,-46.5373201239,5e-09,-1.1466758696,-3.0341399077e-06,0.0173522862,5.042727354519999e-06,5153.62529218,152964.74561800002,-2.3692736124699997e-07,0.4523279657,-7.94e-07,0.9484029301000001,278.17832148599996,-1.9349691628999999,-8.52023918593e-09,2.5350416038700004e-10,1,1976.99998355,0,2.1813194266299996e-22,0,-2.04890966415e-08,36.6196178933,145815.95000799999,0,2017-11-28 00:00:00
38610,0.0002699276,-9.77704744838e-12,0,35.8049290018,-44.211706157100004,4.94132155412e-09,-0.5646128711999999,-2.83174900765e-06,0.017352253999999998,5.0013136100599995e-06,5153.62615021,156567.995284,-1.65797247335e-07,0.4522984467,-7.21481503748e-07,0.9484035794,277.8077678,-1.9349380478,-8.44400790405e-09,2.3480178135599994e-10,1,1976.99999008,0,1.3150838939299998e-22,0,-2.04890966415e-08,35.8049290018,149411.998482,0,2017-11-28 01:00:00
38670,0.0002698922,-9.777053860760002e-12,0,35.2733936909,-41.3685583123,4.90522441929e-09,0.2624086919,-2.57652659982e-06,0.017352036499999998,4.958e-06,5153.62721785,160172.961656,-9.184337027130001e-08,0.4522691021,-6.27499171893e-07,0.9484042497,277.361008396,-1.9349100719,-8.36434572323e-09,2.08950509198e-10,1,1976.99999539,0,6.10569646754e-23,0,-2.04890966415e-08,35.2733936909,153008.784802,0,2017-11-28 02:00:00
38730,0.0002698568,-9.777062665800001e-12,0,35.0218102746,-37.9897232072,4.868420289399999e-09,1.3646313335,-2.26630305973e-06,0.0173516074,4.91362690015e-06,5153.62851387,163779.813859,-1.6845343584e-08,0.4522399181,-5.12399878343e-07,0.9484049326,276.830393642,-1.9348860057,-8.28213206147e-09,1.75797503333e-10,1,1976.999999,0,1.3313637134e-23,0,-2.04890966415e-08,35.0218102746,156606.607142,0,2017-11-28 03:00:00
38790,0.0002698214,-9.77707366545e-12,0,35.0532797198,-34.0807018014,4.83152022083e-09,2.7341451125,-1.90189173306e-06,0.017350955300000002,4.8666523778e-06,5153.63003188,167388.62250899998,5.7568575996e-08,0.45221087590000003,-3.7784837366e-07,0.9484056226,276.27185923900004,-1.9348665083,-8.19835551293e-09,1.3616708279500002e-10,1,1977.00000043,0,-5.7511798792999995e-24,0,-2.04890966415e-08,35.0532797198,160205.737861,0,2017-11-28 04:00:00
38850,0.000269786,-9.77707632942e-12,0,35.5158640125,-30.1910449219,4.80243519597e-09,3.4855336372,-1.55271427871e-06,0.017350416,4.76070875971e-06,5153.63118666,170997.19244100002,1.33251338032e-07,0.4521818311,-2.56183655977e-07,0.9484063761,277.203803465,-1.9348496826,-8.116515723139999e-09,1.13358237796e-10,1,1977.00000024,0,-3.17484431382e-24,0,-2.04890966415e-08,35.5158640125,163805.855497,0,2017-11-28 05:00:00
38910,0.0002697506,-9.77705228606e-12,0,36.6479736154,-27.3259919979,4.79679000898e-09,1.9627615424,-1.34764625994e-06,0.0173506389,4.49445164427e-06,5153.63086266,174601.248924,2.14079873805e-07,0.4521525315,-2.05e-07,0.948407294,282.38483327,-1.9348309188,-8e-09,1.49657703538e-10,1,1976.99999988,0,1.5418470138699998e-24,0,-2.04890966415e-08,36.6479736154,167406.069708,0,2017-11-28 06:00:00
38970,0.00026971520000000003,-9.77704000475e-12,0,37.4382331638,-24.482127707800004,4.84004621482e-09,-1.0699470118,-1.208e-06,0.0173515131,4.19065378589e-06,5153.62903507,178200.701585,2.70566306077e-07,0.4521231146,-1.5945997885799999e-07,0.9484080590999999,289.525300966,-1.9348019041,-8e-09,2.08130072698e-10,1,1976.99999994,0,8.52187979468e-25,0,-2.04890966415e-08,37.4382331638,171006.037755,0,2017-11-28 07:00:00
39030,0.0002696798,-9.77712545466e-12,0,35.8548258187,-18.8086895821,5e-09,-2.5028731746,-8.601464223850001e-07,0.0173521775,4.18365720985e-06,5153.62678044,181799.631796,2.42407112826e-07,0.45209407030000004,5.8416924485300005e-08,0.9484079703,291.517909244,-1.9347517329,-8.21733830458e-09,1.7706486258400002e-10,1,1977.00000003,0,-4.16208176194e-25,0,-2.04890966415e-08,35.8548258187,174605.983308,0,2017-11-28 08:00:00
39090,0.0002696444,-9.77717191594e-12,0,35.231203332199996,-11.620678621800002,5.1340969224e-09,-1.716508261,-3.80841132171e-07,0.0173523181,4.474225624969999e-06,5153.62488941,185399.751219,1.3e-07,0.4520649427,3.80137237036e-07,0.9484071327,287.79948486,-1.9346923216999998,-8.51842636764e-09,6.6021880054e-11,1,1977.00000002,0,-2.33907604052e-25,0,-2.04890966415e-08,35.231203332199996,178205.99348099998,0,2017-11-28 09:00:00
39150,0.000269609,-9.776854159639999e-12,0,43.932723109799994,-8.2913004551,5.24992238298e-09,-0.6382177855,-1.9108419571e-07,0.017352198200000002,4.72944080795e-06,5153.6237977,189000.223892,-5.55616439321e-09,0.45203436810000003,4.96659596063e-07,0.9484064508,284.39753365900003,-1.9346572816999998,-8.74956899126e-09,5.07080196838e-12,1,1976.99999999,0,1.22985690901e-25,0,-2.04890966415e-08,43.932723109799994,181805.997061,0,2017-11-28 10:00:00
39210,0.00026957369999999997,-9.77668059584e-12,0,61.63695350729999,-9.8725601487,5.28511670974e-09,-0.15314534289999998,-3.76929757908e-07,0.0173520293,4.82557064482e-06,5153.62345609,192600.293539,-1.28355553372e-07,0.4520022283,3.44482806972e-07,0.9484062736,283.59267756400004,-1.9346517106,-8.84752217667e-09,3.20165801063e-11,1,1976.99999999,0,8.3442436741e-26,0,-2.04890966415e-08,61.63695350729999,185405.98832,0,2017-11-28 11:00:00
39270,0.0002695382,-9.77796843293e-12,0,79.3088298633,-12.9861064844,5.28802651628e-09,0.0026626647999999998,-6.79642818732e-07,0.0173519429,4.86070648526e-06,5153.62335652,196199.41111,-2.3100000000000002e-07,0.4519696666,1.12330075321e-07,0.9484063645,283.665016969,-1.9346517459,-8.887999109620001e-09,8.830595112620001e-11,1,1977.00000001,0,-7.983352215549999e-26,0,-2.04890966415e-08,79.3088298633,189006.032209,0,2017-11-28 12:00:00
39330,0.00026950279999999997,-9.7812750337e-12,0,92.3737819069,-15.801211229200002,5.28517981668e-09,0.0044169087,-9.584789318219999e-07,0.0173519929,4.88991689537e-06,5153.62323704,199797.413479,-3.1117821480799997e-07,0.4519372954,-9.79182048396e-08,0.9484065856,283.651666605,-1.9346449467,-8.91318334995e-09,1.41745250755e-10,1,1977.00000002,0,-2.1053338100999997e-25,0,-2.04890966415e-08,92.3737819069,192606.154809,0,2017-11-28 13:00:00
39390,0.00026946740000000004,-9.78636124452e-12,0,101.10570923899999,-18.230689244300002,5.27797998946e-09,-0.1116383108,-1.20592689557e-06,0.0173521596,4.91550341055e-06,5153.62310225,203394.51513800002,-3.70311570277e-07,0.45190514,-2.82375973718e-07,0.9484069234,283.522454417,-1.9346315769,-8.92561226939e-09,1.9074775952e-10,1,1977.00000002,0,-3.05717345695e-25,0,-2.04890966415e-08,101.10570923899999,196206.34017799998,0,2017-11-28 14:00:00
39450,0.00026943189999999997,-9.79295328061e-12,0,105.98931449700001,-20.2631616124,5.26673803769e-09,-0.3153007093,-1.42026825812e-06,0.01735242,4.93747334751e-06,5153.62296835,206990.947,-4.1005863760500005e-07,0.4518732001,-4.4141779475100004e-07,0.9484073701000001,283.287761094,-1.9346124527000002,-8.92609949234e-09,2.35057494678e-10,1,1977.00000003,0,-3.69113839936e-25,0,-2.04890966415e-08,105.98931449700001,199806.57054400002,0,2017-11-28 15:00:00
39510,0.0002693964,-9.800777357180001e-12,0,107.50930032,-21.8872494159,5.25176496442e-09,-0.5763680024,-1.59978456765e-06,0.0173527511,4.95583402294e-06,5153.62285154,210586.939977,-4.32060407291e-07,0.4518414755,-5.75418231376e-07,0.9484079177,282.95796733099996,-1.9345883903999999,-8.915458643209999e-09,2.7441847349e-10,1,1977.00000003,0,-4.04451287458e-25,0,-2.04890966415e-08,107.50930032,203406.82813900002,0,2017-11-28 16:00:00
39570,0.0002693609,-9.80955968945e-12,0,106.15036934700001,-23.0915737377,5.23337177273e-09,-0.8646379059,-1.7427573723099999e-06,0.0173531299,4.97059275355e-06,5153.62276799,214182.724981,-4.38e-07,0.4518099661,-6.84751847032e-07,0.9484085581,282.54345382,-1.9345602062,-8.8945033464e-09,3.0857471321099995e-10,1,1977.00000003,0,-4.154581119889999e-25,0,-2.04890966415e-08,106.15036934700001,207007.095192,0,2017-11-28 17:00:00
39630,0.0002693255,-9.819026492639999e-12,0,102.397224215,-23.8647556602,5.2118694656800005e-09,-1.1499081354,-1.8474682202599997e-06,0.0173535334,4.98175685604e-06,5153.62273392,217778.53292399997,-4.29392015735e-07,0.4517786715,-7.69793205154e-07,0.9484092834000001,282.054601252,-1.9345287163,-8.86404722633e-09,3.37270231101e-10,1,1977.00000003,0,-4.05862737254e-25,0,-2.04890966415e-08,102.397224215,210607.353933,0,2017-11-28 18:00:00
39690,0.00026929,-9.828903981960002e-12,0,96.73456756379998,-24.1954162662,5.18756904633e-09,-1.4019764063999998,-1.91219865966e-06,0.0173539386,4.9893336471e-06,5153.62276551,221374.59471900002,-4.0799999999999995e-07,0.4517475915,-8.30916869182e-07,0.9484100857,281.501790319,-1.9344947369,-8.82490390739e-09,3.60249044418e-10,1,1977.00000003,0,-3.79393586978e-25,0,-2.04890966415e-08,96.73456756379998,214207.586592,0,2017-11-28 19:00:00
39750,0.00026925450000000003,-9.83891837263e-12,0,89.6471020309,-24.0721766383,5.16078151775e-09,-1.5906404347,-1.93523023866e-06,0.0173543225,4.99333044344e-06,5153.62287896,224971.14127800002,-3.754343196e-07,0.451716726,-8.68497402551e-07,0.9484109569,280.895401714,-1.9344590843,-8.777887014e-09,3.77255170419e-10,1,1977.00000003,0,-3.39779084889e-25,0,-2.04890966415e-08,89.6471020309,217807.77539899998,0,2017-11-28 20:00:00
39810,0.000269219,-9.84879587988e-12,0,81.6195302548,-23.483657859,5.131817883e-09,-1.685697936,-1.91484450543e-06,0.0173546621,4.99375456174e-06,5153.62309046,228568.403512,-3.33324458564e-07,0.45168607479999995,-8.829093687e-07,0.9484118891,280.24581613,-1.9344225748,-8.72381017056e-09,3.8803262636300005e-10,1,1977.00000002,0,-2.90747654712e-25,0,-2.04890966415e-08,81.6195302548,221407.90258400002,0,2017-11-28 21:00:00
39870,0.0002691835,-9.85826271891e-12,0,73.1365548741,-22.418481011100003,5.10098914515e-09,-1.6569466258,-1.84932300813e-06,0.0173549344,4.9906133187199995e-06,5153.6234162,232166.612334,-2.8331524288e-07,0.4516556375,-8.74527331067e-07,0.9484128743000001,279.56341425700003,-1.9343860246,-8.663487001479999e-09,3.9232542950699993e-10,1,1977.00000002,0,-2.3602772017299995e-25,0,-2.04890966415e-08,73.1365548741,225007.95037600002,0,2017-11-28 22:00:00
39930,0.0002691481,-9.86704510494e-12,0,64.6828785272,-20.8652671771,5.06860630725e-09,-1.4741842198,-1.7369472949099998e-06,0.0173551164,4.98391403107e-06,5153.62387239,235765.99865599998,-2.2699999999999998e-07,0.451625414,-8.43725853087e-07,0.9484139046,278.85857679,-1.9343502497999998,-8.59773113117e-09,3.8987759711e-10,1,1977.00000001,0,-1.7934770499899997e-25,0,-2.04890966415e-08,64.6828785272,228607.901006,0,2017-11-28 23:00:00
39990,0.0002691126,-9.8748692532e-12,0,56.7432038523,-18.8126374397,5e-09,-1.1072084337,-1.576e-06,0.0173551851,4.9736640155e-06,5153.624475199999,239366.79339,-1.66162709567e-07,0.451595404,-7.908794982e-07,0.9484149719,278.141684419,-1.9343160668000001,-8.52735618403e-09,3.80433146429e-10,1,1977.00000001,0,-1.24436032915e-25,0,-2.04890966415e-08,56.7432038523,232207.736704,0,2017-11-29 00:00:00
40050,0.0002690772,-9.88146137889e-12,0,49.8022334879,-16.249212881600002,5e-09,-0.5258169831,-1.3647594133700002e-06,0.0173551175,4.95987058869e-06,5153.62524083,242969.227448,-1.02301372935e-07,0.4515656074,-7.163628298409999e-07,0.9484160683,277.42311783599996,-1.9342842918,-8.45317578447e-09,3.63736094724e-10,1,1977.00000001,0,-7.50211276466e-26,0,-2.04890966415e-08,49.8022334879,235807.4397,0,2017-11-29 01:00:00
40110,0.0002690418,-9.886547697239999e-12,0,44.3446700725,-13.1636145853,5e-09,0.3001924164,-1.1015103413600001e-06,0.0173548905,4.94254106735e-06,5153.62618549,246573.531744,-3.71046436528e-08,0.4515360239,-6.2055041145e-07,0.9484171858,276.713257735,-1.9342557409,-8.376003556899999e-09,3.39530459251e-10,1,1977.0,0,-3.48314129209e-26,0,-2.04890966415e-08,44.3446700725,239406.992223,0,2017-11-29 02:00:00
40170,0.0002690064,-9.88985442346e-12,0,40.855216244299996,-9.5444636334,4.9297540165700004e-09,1.401022049,-7.845332460739999e-07,0.0173544813,4.9216827681699995e-06,5153.62732536,250179.93718699997,2.7786487782e-08,0.4515066532,-5.03816806462e-07,0.9484183165000001,276.022484808,-1.9342312306,-8.29665312572e-09,3.07560257269e-10,1,1977.0,0,-7.59531246363e-27,0,-2.04890966415e-08,40.855216244299996,243006.37650399999,0,2017-11-29 03:00:00
40230,0.0002689711,-9.89114239888e-12,0,39.7729039828,-5.4058675268,4.89449877988e-09,2.7687930907,-4.1512185760799997e-07,0.0173538785,4.89584635738e-06,5153.62865861,253788.57065,9.09489078187e-08,0.451477489,-3.67759312705e-07,0.9484194551,275.40302064900004,-1.93421153,-8.21603578088e-09,2.68526380199e-10,1,1977.0,0,3.28132663126e-27,0,-2.04890966415e-08,39.7729039828,246605.60626399997,0,2017-11-29 04:00:00
40290,0.0002689357,-9.890968865329999e-12,0,40.4863401076,-1.3481213828,4.86538184747e-09,3.5197612229,-6.38500907255e-08,0.0173533394,4.830079539780001e-06,5153.62976893,257397.16603800002,1.56e-07,0.4514483815,-2.42098118963e-07,0.9484206591,275.86942764,-1.9341963303,-8.13730911969e-09,2.45137825219e-10,1,1977.0,0,1.8119198051499998e-27,0,-2.04890966415e-08,40.4863401076,250205.41953400002,0,2017-11-29 05:00:00
40350,0.0002689002,-9.890650823400001e-12,0,41.3786946825,1.5300775191999998,4.85423543675e-09,2.0008088136,1.3844113303499998e-07,0.0173533649,4.66328519924e-06,5153.62985307,261001.256709,2.2967780239499997e-07,0.45141905299999996,-1.8e-07,0.9484220309,279.234920113,-1.9341838681,-8.068022764e-09,2.7884261591599997e-10,1,1977.0,0,-8.81121175087e-28,0,-2.04890966415e-08,41.3786946825,253807.10411,0,2017-11-29 06:00:00
40410,0.0002688645,-9.89069714019e-12,0,41.8222003876,4.1236109358999995,4.8861798226499994e-09,-1.0299427187999999,2.65201801473e-07,0.017353895600000002,4.50214679779e-06,5153.62872376,264600.69759,2.78330450087e-07,0.45138957890000003,-1.27287515136e-07,0.9484232681,283.58971011,-1.9341636787999998,-8.065175496600001e-09,3.36856825039e-10,1,1977.0,0,-4.889307410719999e-28,0,-2.04890966415e-08,41.8222003876,257407.964669,0,2017-11-29 07:00:00
40470,0.000268829,-9.890783598189999e-12,0,42.2123172872,9.1835066689,5e-09,-2.4764161722,5.83e-07,0.0173543172,4.61e-06,5153.62683426,268199.652513,2.3086155199000002e-07,0.451360361,6.93536801608e-08,0.9484236945000001,283.494701244,-1.9341178285,-8.22890242296e-09,3.15961908504e-10,1,1977.0,0,2.43158069089e-28,0,-2.04890966415e-08,42.2123172872,261001.97729699998,0,2017-11-29 08:00:00
40530,0.0002687936,-9.8907718646e-12,0,42.7248583419,15.8014315453,5.15725769324e-09,-1.6974228157,1.0408057819200001e-06,0.017354396499999997,4.96774406787e-06,5153.62481519,271799.79360100004,9.39309455073e-08,0.4513310647,3.59830763695e-07,0.9484234014,278.7644077,-1.9340552637000001,-8.518535393000001e-09,2.1901703072000002e-10,1,1977.0,0,1.4380315913899998e-28,0,-2.04890966415e-08,42.7248583419,264598.721788,0,2017-11-29 09:00:00
40590,0.0002687583,-9.89074407453e-12,0,43.2720361688,19.4399973677,5.277970586159999e-09,-0.5687465666,1.27067623496e-06,0.0173543023,5.274e-06,5153.62342759,275400.133239,-4.82552947291e-08,0.4513006332,4.92278716813e-07,0.9484232452,274.506489756,-1.9340112844,-8.75484002086e-09,1.55494325555e-10,1,1977.0,0,-9.15111012701e-29,0,-2.04890966415e-08,43.2720361688,268222.86170300003,0,2017-11-29 10:00:00
40650,0.00026872290000000003,-9.890744692089999e-12,0,43.7783662449,18.1149988202,5.31731812262e-09,-0.05615165849999999,1.1104414603700001e-06,0.0173541374,5.3836518237800005e-06,5153.62299266,279000.128006,-1.53e-07,0.4512686461,3.56108710643e-07,0.9484236437000001,273.208616122,-1.9340016116,-8.85316969636e-09,1.76742312298e-10,1,1977.0,0,-8.628189548329999e-29,0,-2.04890966415e-08,43.7783662449,271883.773177,0,2017-11-29 11:00:00
40710,0.0002686875,-9.890770835339999e-12,0,44.1921727984,12.558332878900002,5.28543498643e-09,-0.1040182643,6.18e-07,0.0173539201,5.32090558076e-06,5153.62338527,282599.795378,-2.22439349633e-07,0.4512353525,-8.93663880354e-09,0.9484245423000001,274.502929185,-1.9340212025,-8.82968075785e-09,2.71231687494e-10,1,1977.0,0,1.35087816161e-28,0,-2.04890966415e-08,44.1921727984,275574.858915,0,2017-11-29 12:00:00
40770,0.00026865200000000003,-9.89081756383e-12,0,44.462815220900005,3.6199879237,5.19469737037e-09,-0.6123185546,-1.3930831645e-07,0.0173536654,5.11715873862e-06,5153.62446088,286199.17721500003,-2.6082189433000003e-07,0.4512010304,-5.56578565742e-07,0.9484258656,277.89741801,-1.9340641112999999,-8.70491228055e-09,4.2469932931000006e-10,1,1977.0,0,5.30764387367e-28,0,-2.04890966415e-08,44.462815220900005,279288.827124,0,2017-11-29 13:00:00
40830,0.0002686165,-9.8908799371e-12,0,44.539652903800004,-7.8500476654,5.05748146725e-09,-1.4810246997999998,-1.094e-06,0.0173533882,4.8038486289e-06,5153.62607493,289798.315379,-2.72290517367e-07,0.451165958,-1.2405383043899999e-06,0.9484275385,282.900071665,-1.9341243922,-8.499403339650001e-09,6.228821159109999e-10,1,1977.0,0,1.05891417184e-27,0,-2.04890966415e-08,44.539652903800004,283018.38601,0,2017-11-29 14:00:00
40890,0.000268581,-9.890953014689999e-12,0,44.37204523850001,-21.0017855083,4.88616346985e-09,-2.6101088703,-2.17854133393e-06,0.017353103300000002,4.41241258314e-06,5153.62808289,293397.25173200003,-2.61e-07,0.4511304135,-2.01453708895e-06,0.9484294855,289.018879217,-1.9341960997,-8.2336930104e-09,8.51516925461e-10,1,1977.0,0,1.6777035232899996e-27,0,-2.04890966415e-08,44.37204523850001,286756.24378200003,0,2017-11-29 15:00:00
40950,0.0002685455,-9.89103185615e-12,0,43.9093516166,-34.9852372251,4.69311957097e-09,-3.8995432367,-3.32563015933e-06,0.017352825500000002,3.97428793291e-06,5153.63034022,296996.02813600004,-2.3116319899600002e-07,0.45109467490000005,-2.83229615364e-06,0.9484316316,295.761829732,-1.9342732878,-7.92832036798e-09,1.09634063613e-09,1,1977.0,0,2.3452987954099995e-27,0,-2.04890966415e-08,43.9093516166,290495.108645,0,2017-11-29 16:00:00
41010,0.00026851,-9.89111152102e-12,0,43.1009314294,-48.9504144357,4.49072596341e-09,-5.2492999693,-4.46778911662e-06,0.0173525699,3.52091200974e-06,5153.63270237,300594.68645100005,-1.86905857854e-07,0.4510590204,-3.6475367326800002e-06,0.9484339012999999,302.636912278,-1.934350011,-7.60382448764e-09,1.34309012607e-09,1,1977.0,0,3.0198663419099994e-27,0,-2.04890966415e-08,43.1009314294,294227.688807,0,2017-11-29 17:00:00
41070,0.0002684745,-9.89118706885e-12,0,41.8961440684,-62.0473287603,4.29135883997e-09,-6.5593512387,-5.5375846463400004e-06,0.0173523511,3.08372214519e-06,5153.635024800001,304193.26854099997,-1.3241179558599998e-07,0.4510237281,-4.414e-06,0.9484362195,309.152115922,-1.9344203235,-7.2807444445700006e-09,1.57750227347e-09,1,1977.0,0,3.65957251651e-27,0,-2.04890966415e-08,41.8961440684,297946.692475,0,2017-11-29 18:00:00
41130,0.00026843900000000004,-9.89125355917e-12,0,40.244348925,-73.4259918188,4.10739439343e-09,-7.7296692152999995,-6.46758318908e-06,0.017352184099999998,2.69415567079e-06,5153.63716296,307791.81626500003,-7.1850312325e-08,0.45098907619999995,-5.0853473706599995e-06,0.9484385109000001,314.815429729,-1.9344782796000002,-7e-09,1.78531395647e-09,1,1977.0,0,4.222583672889999e-27,0,-2.04890966415e-08,40.244348925,301644.827856,0,2017-11-29 19:00:00
41190,0.0002684036,-9.89130605152e-12,0,38.0949053908,-82.2364152312,4e-09,-8.6602260695,-7.1903511854e-06,0.0173520837,2.38364991811e-06,5153.63897232,311390.371486,-9.390708204100001e-09,0.45095534270000004,-5.61535989802e-06,0.9484407001,319.134842768,-1.9345179336000002,-6.7209881711500006e-09,2e-09,1,1977.0,0,4.6670661647799995e-27,0,-2.04890966415e-08,38.0949053908,305314.80315700005,0,2017-11-29 20:00:00
41250,0.0002683682,-9.89133960546e-12,0,35.3971728572,-87.6286106175,3.835178302269999e-09,-9.2509939719,-7.63845507588e-06,0.0173520649,2.18364221868e-06,5153.64030832,314988.976065,5.0797716643400004e-08,0.4509228057,-5.9577388765800004e-06,0.9484427121,321.618344105,-1.9345333397,-6.5253900912299995e-09,2.06408344197e-09,1,1977.0,0,4.951186345859999e-27,0,-2.04890966415e-08,35.3971728572,308949.326584,0,2017-11-29 21:00:00
